CustomerID,Country,UK_vs_International,first_invoice,last_invoice,Tenure_days,Recency,Frequency,Monetary,TotalQuantity,TotalLines,DistinctStockCodes,AvgBasketSize,AvgUnitPrice,CancellationRate,R_score,F_score,M_score,Segment
15596,United Kingdom,1,2010-12-09 16:10:00,2011-08-31 10:55:00,264,91,5,1343.3400000000001,561,77,51,112.2,2.395,0.08333333333333333,2,4,4,At Risk
15597,United Kingdom,1,2011-11-04 13:26:00,2011-11-10 11:46:00,5,20,1,315.71999999999997,279,22,22,279.0,1.132,0.043478260869565216,4,1,2,Potential Loyalists
15598,United Kingdom,1,2011-10-17 16:04:00,2011-11-04 13:14:00,17,26,1,235.68,160,14,14,160.0,1.473,0.125,4,1,1,Potential Loyalists
15599,United Kingdom,1,2011-05-19 13:05:00,2011-11-13 11:44:00,177,17,2,761.74,718,52,50,359.0,1.061,0.0,4,3,3,Loyal Customers
15601,United Kingdom,1,2010-12-02 10:39:00,2011-11-28 15:15:00,361,2,14,6745.360000000001,4983,410,230,355.93,1.354,0.00966183574879227,5,5,5,Champions
15602,United Kingdom,1,2010-12-06 15:35:00,2011-11-17 19:52:00,346,13,8,902.79,933,41,29,116.62,0.968,0.14583333333333334,4,5,4,Loyal Customers
15603,United Kingdom,1,2011-09-22 10:04:00,2011-09-22 10:04:00,0,69,1,48.480000000000004,96,2,2,96.0,0.505,0.0,2,1,1,Hibernating
15604,United Kingdom,1,2011-10-18 14:47:00,2011-10-18 14:47:00,0,43,1,216.39,159,17,17,159.0,1.361,0.0,3,1,1,Need Attention
15605,United Kingdom,1,2010-12-01 13:38:00,2011-11-03 14:17:00,337,27,5,1198.23,441,67,61,88.2,2.717,0.0,4,4,4,Loyal Customers
15606,United Kingdom,1,2011-01-19 12:07:00,2011-10-13 13:32:00,267,48,9,2422.64,892,77,48,99.11,2.716,0.15384615384615385,3,5,5,Lost
15607,United Kingdom,1,2011-01-07 12:44:00,2011-01-07 12:44:00,0,327,1,104.76,202,13,13,202.0,0.519,0.0,1,1,1,Hibernating
15608,United Kingdom,1,2011-08-11 09:56:00,2011-11-11 13:20:00,92,19,4,1093.68,714,60,59,178.5,1.532,0.0,4,4,4,Loyal Customers
15609,United Kingdom,1,2011-06-08 13:00:00,2011-06-10 09:55:00,1,173,1,270.03000000000003,148,16,16,148.0,1.825,0.1111111111111111,2,1,2,Hibernating
15610,United Kingdom,1,2011-10-19 10:36:00,2011-10-19 10:36:00,0,42,1,112.46,66,6,6,66.0,1.704,0.0,3,1,1,Need Attention
15611,United Kingdom,1,2011-01-09 11:32:00,2011-11-30 12:36:00,325,0,13,1568.39,504,43,23,38.77,3.112,0.044444444444444446,5,5,4,Champions
15612,United Kingdom,1,2011-10-09 12:49:00,2011-11-03 14:52:00,25,27,2,195.15,52,6,4,26.0,3.753,0.0,4,3,1,Potential Loyalists
15615,United Kingdom,1,2010-12-15 16:21:00,2011-11-29 14:42:00,348,1,23,10360.04,5508,423,184,239.48,1.881,0.013986013986013986,5,5,5,Champions
15618,United Kingdom,1,2011-07-26 10:13:00,2011-11-07 08:34:00,103,23,4,747.0310000000001,454,45,39,113.5,1.645,0.08163265306122448,4,4,3,Loyal Customers
15619,United Kingdom,1,2011-11-29 08:14:00,2011-11-29 08:14:00,0,1,1,336.40000000000003,136,3,3,136.0,2.474,0.0,5,1,2,Potential Loyalists
15620,United Kingdom,1,2010-12-16 14:34:00,2011-10-20 19:17:00,308,41,3,1524.4,915,100,92,305.0,1.666,0.038461538461538464,3,4,4,Lost
15621,United Kingdom,1,2011-11-18 11:49:00,2011-11-29 09:25:00,10,1,2,966.0,368,7,3,184.0,2.625,0.125,5,3,4,Loyal Customers
15622,United Kingdom,1,2011-03-02 13:42:00,2011-10-27 16:44:00,239,34,9,3606.48,1674,185,169,186.0,2.154,0.07035175879396985,3,5,5,Lost
15623,United Kingdom,1,2011-07-21 17:26:00,2011-07-21 17:26:00,0,132,1,301.03,125,19,19,125.0,2.408,0.0,2,1,2,Hibernating
15624,United Kingdom,1,2011-03-28 13:32:00,2011-08-15 11:38:00,139,107,4,588.13,357,34,26,89.25,1.647,0.0,2,4,3,Lost
15625,United Kingdom,1,2011-04-18 14:01:00,2011-08-31 16:13:00,135,91,4,1504.56,1188,64,44,297.0,1.266,0.058823529411764705,2,4,4,At Risk
15626,United Kingdom,1,2011-01-14 10:10:00,2011-09-26 10:03:00,254,65,2,675.8000000000001,766,49,49,383.0,0.882,0.0,3,3,3,Promising
15628,United Kingdom,1,2010-12-08 09:51:00,2011-11-15 09:15:00,341,15,8,2662.6899999999996,1798,146,83,224.75,1.481,0.013513513513513514,4,5,5,Loyal Customers
15630,United Kingdom,1,2011-05-19 10:16:00,2011-10-25 15:36:00,159,36,2,1180.3999999999999,800,60,57,400.0,1.475,0.01639344262295082,3,3,4,Lost
15632,United Kingdom,1,2011-03-10 08:29:00,2011-11-24 09:51:00,259,6,8,3147.3100000000004,2109,167,107,263.62,1.492,0.05649717514124294,5,5,5,Champions
15634,United Kingdom,1,2011-11-22 16:28:00,2011-11-22 16:28:00,0,8,1,243.55,99,15,15,99.0,2.46,0.0,5,1,2,Potential Loyalists
15636,United Kingdom,1,2011-03-02 14:50:00,2011-09-11 11:17:00,192,80,2,724.76,284,25,20,142.0,2.552,0.0,2,3,3,About to Sleep
15637,United Kingdom,1,2011-10-18 08:28:00,2011-10-18 08:28:00,0,43,1,223.36,128,15,15,128.0,1.745,0.0,3,1,1,Need Attention
15639,United Kingdom,1,2011-07-28 14:30:00,2011-07-28 14:30:00,0,125,1,425.32,323,25,25,323.0,1.317,0.0,2,1,2,Hibernating
15640,United Kingdom,1,2010-12-02 15:40:00,2011-11-23 14:36:00,355,7,14,11150.26,5974,435,235,426.71,1.866,0.02247191011235955,5,5,5,Champions
15641,United Kingdom,1,2010-12-15 14:45:00,2011-08-26 14:04:00,253,96,4,1887.2,1562,119,102,390.5,1.208,0.0,2,4,4,At Risk
15643,United Kingdom,1,2011-03-02 14:34:00,2011-06-13 17:19:00,103,170,3,647.4000000000001,246,33,31,82.0,2.632,0.08333333333333333,2,4,3,Lost
15644,United Kingdom,1,2011-03-23 15:37:00,2011-06-26 14:54:00,94,157,4,803.54,550,232,166,137.5,1.461,0.0,2,4,3,Lost
15645,United Kingdom,1,2011-11-21 11:55:00,2011-11-21 11:55:00,0,9,1,612.01,256,52,50,256.0,2.391,0.0,5,1,3,Potential Loyalists
15646,United Kingdom,1,2010-12-02 16:59:00,2011-07-05 09:53:00,214,148,3,425.14,394,35,35,131.33,1.079,0.027777777777777776,2,4,2,About to Sleep
15648,United Kingdom,1,2011-03-17 18:59:00,2011-05-19 15:53:00,62,195,2,582.05,218,24,23,109.0,2.67,0.1111111111111111,1,3,3,Lost
15649,United Kingdom,1,2010-12-07 10:06:00,2011-01-07 13:34:00,31,327,2,816.0,192,2,1,96.0,4.25,0.0,1,3,3,Lost
15651,United Kingdom,1,2011-03-24 08:56:00,2011-11-03 08:41:00,223,27,3,646.3,479,32,27,159.67,1.349,0.0,4,4,3,Loyal Customers
15652,United Kingdom,1,2011-09-09 14:22:00,2011-09-09 14:22:00,0,82,1,337.74,208,21,21,208.0,1.624,0.0,2,1,2,Hibernating
15653,United Kingdom,1,2011-08-16 09:50:00,2011-09-08 10:49:00,23,83,2,877.4399999999999,1200,6,4,600.0,0.731,0.0,2,3,3,About to Sleep
15654,United Kingdom,1,2011-11-13 15:15:00,2011-11-30 13:08:00,16,0,2,922.5300000000001,475,21,15,237.5,1.942,0.0,5,3,4,Loyal Customers
15655,United Kingdom,1,2011-04-10 15:25:00,2011-04-20 16:28:00,10,224,1,511.32000000000005,324,34,34,324.0,1.578,0.08108108108108109,1,1,3,Hibernating
15656,United Kingdom,1,2011-02-28 15:32:00,2011-10-25 14:56:00,238,36,4,748.5,343,47,46,85.75,2.182,0.0,3,4,3,Lost
15657,United Kingdom,1,2011-11-17 12:19:00,2011-11-17 12:19:00,0,13,1,30.0,24,1,1,24.0,1.25,0.0,4,1,1,Potential Loyalists
15658,United Kingdom,1,2010-12-02 10:53:00,2011-06-02 15:22:00,182,181,5,958.9,242,48,40,48.4,3.962,0.14285714285714285,1,4,4,Cannot Lose Them
15659,United Kingdom,1,2011-10-27 09:23:00,2011-10-27 09:23:00,0,34,1,306.45000000000005,111,11,11,111.0,2.761,0.0,3,1,2,Need Attention
15660,United Kingdom,1,2010-12-09 09:49:00,2011-11-14 16:58:00,340,16,9,1552.0099999999998,1050,90,55,116.67,1.478,0.0425531914893617,4,5,4,Loyal Customers
15661,United Kingdom,1,2011-01-05 12:32:00,2011-01-26 13:56:00,21,308,2,309.8,236,5,4,118.0,1.313,0.0,1,3,2,Lost
15663,United Kingdom,1,2011-08-25 15:50:00,2011-08-25 15:50:00,0,97,1,138.14,106,9,9,106.0,1.303,0.0,2,1,1,Hibernating
15664,United Kingdom,1,2010-12-15 17:05:00,2011-10-20 10:57:00,308,41,1,358.63,157,17,17,157.0,2.284,0.10526315789473684,3,1,2,Need Attention
15665,United Kingdom,1,2011-04-10 15:09:00,2011-06-24 14:57:00,74,159,2,2222.2099999999996,1654,115,92,827.0,1.344,0.0,2,3,5,At Risk
15667,United Kingdom,1,2011-10-31 10:56:00,2011-10-31 10:56:00,0,30,1,301.32000000000005,240,13,13,240.0,1.256,0.0,3,1,2,Need Attention
15668,United Kingdom,1,2011-05-06 10:39:00,2011-05-06 10:39:00,0,208,1,76.32000000000001,72,1,1,72.0,1.06,0.0,1,2,1,Hibernating
15669,United Kingdom,1,2011-03-21 09:13:00,2011-10-30 16:03:00,223,31,4,677.69,342,33,31,85.5,1.982,0.05714285714285714,3,4,3,Lost
15670,United Kingdom,1,2011-02-16 10:50:00,2011-02-16 10:50:00,0,287,1,173.05,91,12,12,91.0,1.902,0.0,1,2,1,Hibernating
15671,United Kingdom,1,2011-03-14 09:37:00,2011-11-21 12:43:00,252,9,7,2635.49,1699,78,52,242.71,1.551,0.037037037037037035,5,5,5,Champions
15673,United Kingdom,1,2011-01-16 16:25:00,2011-09-12 16:12:00,238,79,4,2726.2300000000005,1451,138,107,362.75,1.879,0.0,2,4,5,At Risk
15674,United Kingdom,1,2011-03-30 09:19:00,2011-09-27 15:17:00,181,64,5,1744.0199999999998,1275,114,88,255.0,1.368,0.15555555555555556,3,4,4,Lost
15675,United Kingdom,1,2011-03-04 14:21:00,2011-09-19 13:48:00,198,72,3,323.69,527,21,20,175.67,0.614,0.0,2,4,2,About to Sleep
15676,United Kingdom,1,2011-03-01 10:19:00,2011-11-30 17:39:00,274,0,3,3324.09,2252,202,191,750.67,1.476,0.06481481481481481,5,4,5,Champions
15677,United Kingdom,1,2011-10-21 15:36:00,2011-10-21 15:36:00,0,40,1,657.23,319,33,33,319.0,2.06,0.0,3,2,3,Lost
15678,United Kingdom,1,2011-10-18 09:25:00,2011-10-18 09:25:00,0,43,1,352.70000000000005,184,12,12,184.0,1.917,0.0,3,2,2,Need Attention
15679,United Kingdom,1,2011-06-10 08:24:00,2011-11-15 16:19:00,158,15,4,781.2800000000001,1170,110,98,292.5,0.668,0.0,4,4,3,Loyal Customers
15680,United Kingdom,1,2010-12-08 14:43:00,2011-11-30 13:46:00,356,0,3,1333.6799999999998,952,78,61,317.33,1.401,0.0,5,4,4,Champions
15681,United Kingdom,1,2011-03-04 13:46:00,2011-11-21 13:25:00,261,9,5,946.3599999999999,816,53,32,163.2,1.16,0.208955223880597,5,4,4,Champions
15683,United Kingdom,1,2011-08-14 12:56:00,2011-08-14 12:56:00,0,108,1,193.75,131,10,10,131.0,1.479,0.0,2,2,1,Hibernating
15687,United Kingdom,1,2011-01-13 15:13:00,2011-11-16 10:57:00,306,14,8,2729.91,1173,154,110,146.62,2.327,0.01282051282051282,4,5,5,Loyal Customers
15689,United Kingdom,1,2010-12-13 09:57:00,2011-08-12 09:37:00,241,110,2,254.1,84,9,8,42.0,3.025,0.0,2,3,2,Lost
15690,United Kingdom,1,2011-08-31 11:40:00,2011-08-31 11:40:00,0,91,1,111.0,204,8,8,204.0,0.544,0.0,2,2,1,Hibernating
15691,United Kingdom,1,2011-04-01 15:13:00,2011-04-01 15:13:00,0,243,1,136.8,72,2,2,72.0,1.9,0.0,1,2,1,Hibernating
15692,United Kingdom,1,2011-11-11 14:12:00,2011-11-11 14:12:00,0,19,1,191.03999999999996,138,12,12,138.0,1.384,0.0,4,2,1,Potential Loyalists
15694,United Kingdom,1,2010-12-02 07:49:00,2011-11-14 13:33:00,347,16,12,5551.92,1421,71,40,118.42,3.907,0.013888888888888888,4,5,5,Loyal Customers
15695,United Kingdom,1,2011-03-18 08:31:00,2011-03-18 08:32:00,0,257,2,409.98,212,22,22,106.0,1.934,0.0,1,3,2,Lost
15696,United Kingdom,1,2011-01-17 11:24:00,2011-11-06 14:02:00,293,24,8,2619.11,1015,168,140,126.88,2.58,0.034482758620689655,4,5,5,Loyal Customers
15699,United Kingdom,1,2011-11-22 08:26:00,2011-11-22 08:26:00,0,8,1,309.6499999999999,113,18,18,113.0,2.74,0.0,5,2,2,Potential Loyalists
15700,United Kingdom,1,2011-06-19 15:36:00,2011-06-20 16:53:00,1,163,2,664.0300000000001,357,86,85,178.5,1.86,0.033707865168539325,2,3,3,About to Sleep
15701,United Kingdom,1,2011-08-21 12:36:00,2011-10-02 14:00:00,42,59,3,1210.06,648,201,170,216.0,1.867,0.0,3,4,4,Lost
15703,United Kingdom,1,2011-03-20 10:51:00,2011-03-20 10:51:00,0,255,1,211.5,66,5,5,66.0,3.205,0.0,1,2,1,Hibernating
15704,United Kingdom,1,2011-05-08 12:42:00,2011-07-22 13:35:00,75,131,4,2293.62,1028,117,79,257.0,2.231,0.0,2,4,5,At Risk
15705,United Kingdom,1,2011-05-22 15:37:00,2011-05-22 15:37:00,0,192,1,143.10000000000002,62,6,6,62.0,2.308,0.0,1,2,1,Hibernating
15706,United Kingdom,1,2011-08-15 14:32:00,2011-10-11 10:14:00,56,50,4,1001.8100000000001,321,55,50,80.25,3.121,0.06779661016949153,3,4,4,Lost
15707,United Kingdom,1,2011-09-14 14:19:00,2011-11-04 14:35:00,51,26,4,916.9799999999998,594,205,126,148.5,1.544,0.0,4,4,4,Loyal Customers
15708,United Kingdom,1,2010-12-05 10:25:00,2011-10-30 10:54:00,329,31,7,3200.7300000000005,1217,273,124,173.86,2.63,0.031914893617021274,3,5,5,Lost
15709,United Kingdom,1,2011-03-01 10:38:00,2011-03-01 10:38:00,0,274,1,133.25,121,6,6,121.0,1.101,0.0,1,2,1,Hibernating
15712,United Kingdom,1,2011-02-25 11:32:00,2011-11-30 14:09:00,278,0,5,1072.36,486,53,41,97.2,2.207,0.0,5,4,4,Champions
15713,United Kingdom,1,2010-12-08 15:16:00,2011-07-19 13:34:00,222,134,2,346.75,150,19,18,75.0,2.312,0.05,2,3,2,Lost
15714,United Kingdom,1,2011-09-23 11:25:00,2011-11-28 11:26:00,66,2,2,330.03,186,34,34,93.0,1.774,0.0,5,3,2,Lost
15716,United Kingdom,1,2010-12-05 12:26:00,2011-07-17 11:59:00,223,136,4,1101.1100000000001,738,117,101,184.5,1.492,0.0,2,4,4,At Risk
15717,United Kingdom,1,2011-04-19 13:21:00,2011-04-19 13:21:00,0,225,1,150.3,70,7,7,70.0,2.147,0.0,1,2,1,Hibernating
15719,United Kingdom,1,2011-01-06 12:31:00,2011-11-07 12:29:00,304,23,13,5028.42,2718,931,299,209.08,1.85,0.001072961373390558,4,5,5,Loyal Customers
15720,United Kingdom,1,2011-11-15 14:48:00,2011-11-15 14:48:00,0,15,1,598.73,281,128,128,281.0,2.131,0.0,4,2,3,Lost
15721,United Kingdom,1,2011-11-28 12:14:00,2011-11-28 12:14:00,0,2,1,471.4000000000001,388,84,80,388.0,1.215,0.0,5,2,3,Lost
15722,United Kingdom,1,2011-02-22 12:24:00,2011-11-04 11:43:00,254,26,5,2169.86,1023,67,45,204.6,2.121,0.04285714285714286,4,4,5,Loyal Customers
15723,United Kingdom,1,2010-12-10 11:12:00,2010-12-10 11:12:00,0,355,1,190.70000000000002,73,38,37,73.0,2.612,0.0,1,2,1,Hibernating
15724,United Kingdom,1,2011-02-28 10:40:00,2011-05-22 14:40:00,83,192,2,212.3,73,11,11,36.5,2.908,0.08333333333333333,1,3,1,Hibernating
15725,United Kingdom,1,2011-11-24 14:51:00,2011-11-24 14:51:00,0,6,1,415.25,221,32,32,221.0,1.879,0.0,5,2,2,Potential Loyalists
15727,United Kingdom,1,2010-12-15 15:47:00,2011-11-23 12:36:00,342,7,7,5159.0599999999995,3063,301,213,437.57,1.684,0.0,5,5,5,Champions
15729,United Kingdom,1,2011-05-11 12:36:00,2011-05-25 16:43:00,14,189,1,62.0,28,5,5,28.0,2.214,0.16666666666666666,1,2,1,Hibernating
15730,United Kingdom,1,2011-05-17 12:43:00,2011-10-05 12:31:00,140,56,3,1108.38,689,70,68,229.67,1.609,0.0410958904109589,3,4,4,Lost
15732,United Kingdom,1,2010-12-02 15:00:00,2011-05-11 14:24:00,159,203,2,294.11999999999995,215,14,13,107.5,1.368,0.0,1,3,2,Lost
15733,United Kingdom,1,2011-03-02 09:05:00,2011-03-02 09:05:00,0,273,1,162.3,62,10,10,62.0,2.618,0.0,1,2,1,Hibernating
15734,United Kingdom,1,2011-05-23 14:59:00,2011-08-17 10:50:00,85,105,2,1339.45,346,26,25,173.0,3.871,0.0,2,3,4,Lost
15737,United Kingdom,1,2011-04-11 10:01:00,2011-11-25 11:21:00,228,5,8,1121.2099999999998,597,71,60,74.62,1.878,0.10126582278481013,5,5,4,Champions
15738,United Kingdom,1,2010-12-02 12:50:00,2011-11-21 08:26:00,353,9,16,4788.77,2982,173,46,186.38,1.606,0.017045454545454544,5,5,5,Champions
15739,United Kingdom,1,2011-10-04 13:42:00,2011-10-04 13:42:00,0,57,1,449.12,472,8,8,472.0,0.952,0.0,3,2,2,Need Attention
15740,United Kingdom,1,2011-10-21 14:29:00,2011-10-21 14:29:00,0,40,1,154.88000000000002,152,9,9,152.0,1.019,0.0,3,2,1,Need Attention
15743,United Kingdom,1,2011-06-08 10:14:00,2011-11-23 17:19:00,168,7,4,775.9599999999999,214,86,59,53.5,3.626,0.0,5,4,3,Loyal Customers
15744,United Kingdom,1,2011-09-23 09:52:00,2011-09-23 09:52:00,0,68,1,34.8,120,3,3,120.0,0.29,0.0,2,2,1,Hibernating
15745,United Kingdom,1,2011-04-17 13:04:00,2011-11-20 13:45:00,217,10,4,1085.74,421,62,57,105.25,2.579,0.015873015873015872,5,4,4,Champions
15746,United Kingdom,1,2011-07-28 15:21:00,2011-07-28 15:27:00,0,125,1,182.96000000000004,178,28,28,178.0,1.028,0.034482758620689655,2,2,1,Hibernating
15747,United Kingdom,1,2011-06-20 11:30:00,2011-11-27 12:26:00,160,3,3,946.6399999999999,466,90,52,155.33,2.031,0.0,5,4,4,Champions
15748,United Kingdom,1,2011-10-30 12:51:00,2011-10-30 12:51:00,0,31,1,144.35999999999999,50,20,19,50.0,2.887,0.0,3,2,1,Need Attention
15749,United Kingdom,1,2011-01-11 12:55:00,2011-04-18 13:20:00,97,226,3,21535.9,18028,10,5,6009.33,1.195,0.3333333333333333,1,4,5,Cannot Lose Them
15750,United Kingdom,1,2010-12-08 10:36:00,2011-11-24 19:30:00,351,6,7,2108.41,1578,272,207,225.43,1.336,0.0072992700729927005,5,5,5,Champions
15752,United Kingdom,1,2010-12-02 09:43:00,2011-10-31 11:37:00,333,30,7,2618.15,1960,405,236,280.0,1.336,0.0024630541871921183,3,5,5,Lost
15753,United Kingdom,1,2011-02-08 12:41:00,2011-02-08 12:41:00,0,295,1,79.2,144,1,1,144.0,0.55,0.0,1,2,1,Hibernating
15754,United Kingdom,1,2011-04-07 12:24:00,2011-10-20 11:44:00,195,41,3,455.67,199,28,24,66.33,2.29,0.034482758620689655,3,4,2,Promising
15755,United Kingdom,1,2011-02-18 11:53:00,2011-11-29 14:57:00,284,1,6,2346.13,1427,141,127,237.83,1.644,0.027586206896551724,5,5,5,Champions
15756,United Kingdom,1,2011-04-04 14:00:00,2011-10-09 13:30:00,187,52,4,528.01,241,191,160,60.25,2.191,0.0,3,4,3,Lost
15757,United Kingdom,1,2011-05-06 11:40:00,2011-10-05 12:14:00,152,56,2,714.4200000000001,491,45,43,245.5,1.455,0.0,3,3,3,Promising
15758,United Kingdom,1,2011-11-15 10:48:00,2011-11-15 10:48:00,0,15,1,205.25,47,9,9,47.0,4.367,0.0,4,2,1,Potential Loyalists
15759,United Kingdom,1,2010-12-16 15:29:00,2011-05-05 15:13:00,139,209,3,253.04000000000002,60,7,5,20.0,4.217,0.0,1,4,2,Lost
15762,United Kingdom,1,2011-09-23 15:17:00,2011-10-05 16:15:00,12,56,2,583.75,251,37,37,125.5,2.326,0.0,3,3,3,Promising
15763,United Kingdom,1,2011-09-23 12:10:00,2011-11-08 09:44:00,45,22,2,1048.67,271,61,58,135.5,3.87,0.031746031746031744,4,3,4,Loyal Customers
15764,United Kingdom,1,2011-03-08 09:23:00,2011-09-19 16:16:00,195,72,6,3245.4699999999993,2050,180,150,341.67,1.583,0.0425531914893617,2,5,5,At Risk
15766,United Kingdom,1,2011-10-06 17:03:00,2011-10-06 17:03:00,0,55,1,315.05999999999995,170,11,11,170.0,1.853,0.0,3,2,2,Need Attention
15768,United Kingdom,1,2011-04-28 09:20:00,2011-08-16 10:48:00,110,106,3,581.8299999999999,244,27,23,81.33,2.385,0.03571428571428571,2,4,3,Lost
15769,United Kingdom,1,2010-12-03 15:16:00,2011-11-09 11:55:00,340,21,25,48419.72,27928,122,26,1117.12,1.734,0.1223021582733813,4,5,5,Loyal Customers
15774,United Kingdom,1,2011-10-02 12:04:00,2011-10-02 12:04:00,0,59,1,270.79999999999995,87,25,25,87.0,3.113,0.0,3,2,2,Need Attention
15775,United Kingdom,1,2011-04-08 12:56:00,2011-04-08 12:56:00,0,236,1,104.9,68,7,7,68.0,1.543,0.0,1,2,1,Hibernating
15776,United Kingdom,1,2011-07-29 13:46:00,2011-07-29 13:46:00,0,124,1,241.61999999999998,138,18,18,138.0,1.751,0.0,2,2,2,Hibernating
15777,United Kingdom,1,2010-12-13 16:38:00,2011-04-12 16:43:00,120,232,4,1021.61,378,21,18,94.5,2.703,0.045454545454545456,1,4,4,Cannot Lose Them
15780,United Kingdom,1,2010-12-17 11:43:00,2011-06-09 12:01:00,174,174,3,475.28,220,29,26,73.33,2.16,0.0,1,4,3,Lost
15781,United Kingdom,1,2011-02-07 09:15:00,2011-11-14 14:57:00,280,16,3,333.56,180,20,20,60.0,1.853,0.047619047619047616,4,4,2,Loyal Customers
15782,United Kingdom,1,2011-09-11 14:29:00,2011-11-30 10:49:00,79,0,3,2593.9400000000005,864,43,34,288.0,3.002,0.022727272727272728,5,4,5,Champions
15783,United Kingdom,1,2011-11-29 09:50:00,2011-11-29 09:50:00,0,1,1,246.3,212,14,14,212.0,1.162,0.0,5,2,2,Potential Loyalists
15785,United Kingdom,1,2011-02-17 14:17:00,2011-11-10 12:08:00,265,20,5,2303.7500000000005,1612,83,58,322.4,1.429,0.04597701149425287,4,4,5,Loyal Customers
15786,United Kingdom,1,2011-08-17 13:33:00,2011-10-27 10:53:00,70,34,3,4821.0,3340,266,257,1113.33,1.443,0.04659498207885305,3,4,5,Lost
15787,United Kingdom,1,2011-10-09 13:11:00,2011-11-13 14:55:00,35,17,3,933.26,534,200,156,178.0,1.748,0.0,4,4,4,Loyal Customers
15789,United Kingdom,1,2010-12-16 14:35:00,2010-12-16 14:35:00,0,349,1,351.3,438,25,25,438.0,0.802,0.0,1,2,2,Hibernating
15790,United Kingdom,1,2011-11-29 14:53:00,2011-11-29 14:53:00,0,1,1,218.75000000000003,113,34,34,113.0,1.936,0.0,5,2,1,Potential Loyalists
15791,United Kingdom,1,2011-05-19 15:15:00,2011-10-27 10:14:00,160,34,2,1604.4399999999998,731,75,66,365.5,2.195,0.013157894736842105,3,3,4,Lost
15793,United Kingdom,1,2011-03-16 10:45:00,2011-11-30 15:08:00,259,0,3,948.9599999999999,553,12,6,184.33,1.716,0.07692307692307693,5,4,4,Champions
15795,United Kingdom,1,2011-07-13 10:43:00,2011-07-13 10:43:00,0,140,1,610.01,581,42,42,581.0,1.05,0.0,2,2,3,Lost
15796,United Kingdom,1,2011-02-10 15:40:00,2011-11-22 13:41:00,284,8,7,2216.0099999999998,721,115,68,103.0,3.074,0.017094017094017096,5,5,5,Champions
15797,United Kingdom,1,2011-01-24 15:47:00,2011-08-18 17:04:00,206,104,4,2207.4,873,8,8,218.25,2.529,0.0,2,4,5,At Risk
15799,United Kingdom,1,2011-01-09 15:13:00,2011-09-25 12:46:00,258,66,3,884.14,955,98,94,318.33,0.926,0.0,2,4,3,Lost
15800,United Kingdom,1,2011-04-07 12:39:00,2011-08-24 14:23:00,139,98,2,696.89,332,117,116,166.0,2.099,0.0,2,3,3,About to Sleep
15801,United Kingdom,1,2011-08-22 09:53:00,2011-10-24 13:52:00,63,37,3,1042.1899999999998,570,64,61,190.0,1.828,0.07246376811594203,3,4,4,Lost
15803,United Kingdom,1,2011-10-19 14:56:00,2011-10-19 14:56:00,0,42,1,415.82000000000005,290,8,8,290.0,1.434,0.0,3,2,2,Need Attention
15804,United Kingdom,1,2011-05-25 10:12:00,2011-11-28 15:50:00,187,2,12,3519.5,2287,241,168,190.58,1.539,0.04365079365079365,5,5,5,Champions
15805,United Kingdom,1,2010-12-10 09:33:00,2011-11-16 16:32:00,341,14,17,5411.87,3367,299,220,198.06,1.607,0.019672131147540985,4,5,5,Loyal Customers
15806,United Kingdom,1,2011-03-08 09:24:00,2011-10-24 14:35:00,230,37,3,784.5799999999999,602,31,24,200.67,1.303,0.0,3,4,3,Lost
15807,United Kingdom,1,2011-09-23 14:43:00,2011-10-20 14:10:00,26,41,3,903.9000000000001,430,48,48,143.33,2.102,0.0,3,4,4,Lost
15808,United Kingdom,1,2010-12-05 13:05:00,2011-02-06 14:33:00,63,297,4,3641.0699999999997,1305,195,142,326.25,2.79,0.01015228426395939,1,4,5,Cannot Lose Them
15809,United Kingdom,1,2011-02-10 11:16:00,2011-11-04 12:05:00,267,26,5,399.21,301,35,31,60.2,1.326,0.18604651162790697,4,4,2,Loyal Customers
15810,United Kingdom,1,2011-02-16 09:11:00,2011-09-22 09:38:00,218,69,4,1145.43,861,89,66,215.25,1.33,0.20535714285714285,2,4,4,At Risk
15811,United Kingdom,1,2010-12-09 15:29:00,2011-11-22 15:29:00,348,8,6,2171.3199999999997,1071,133,117,178.5,2.027,0.04316546762589928,5,5,5,Champions
15812,United Kingdom,1,2011-01-26 12:12:00,2011-08-24 14:19:00,210,98,5,1801.14,922,41,36,184.4,1.954,0.0,2,4,4,At Risk
15813,United Kingdom,1,2011-04-14 09:09:00,2011-05-16 08:13:00,31,198,2,1303.9099999999999,603,40,40,301.5,2.162,0.0,1,3,4,Lost
15814,United Kingdom,1,2011-10-20 09:04:00,2011-11-23 08:17:00,33,7,4,1919.23,1271,72,63,317.75,1.51,0.0136986301369863,5,4,4,Champions
15815,United Kingdom,1,2011-03-25 08:43:00,2011-10-07 12:42:00,196,54,5,2100.6,1856,49,33,371.2,1.132,0.0,3,4,5,Lost
15819,United Kingdom,1,2011-03-08 09:45:00,2011-10-21 14:50:00,227,40,4,1905.4500000000003,1357,123,96,339.25,1.404,0.0,3,4,4,Lost
15820,United Kingdom,1,2011-01-24 12:00:00,2011-01-24 12:00:00,0,310,1,206.98,128,17,17,128.0,1.617,0.0,1,2,1,Hibernating
15821,United Kingdom,1,2011-10-09 13:28:00,2011-10-26 15:48:00,17,35,2,570.9599999999999,202,62,57,101.0,2.827,0.0,3,3,3,Promising
